TerminalID,client_code,User_ID,T_code,T_alias,Branch,GRP,active,NeatID,Name
395001001436110, ,70027, , , , , , ,
400064001706012, ,80034, , , , , , ,
400064001706112, ,80034, , , , , , ,
395003001112110, ,30512, , , , , , ,
395001001013110, ,70011, , , , , , ,
400064001001110, ,50031, , , , , , ,
400064001418110, ,50031, , , , , , ,
400064001201110, ,50031, , , , , , ,
400064001002110, ,50004, , , , , , ,
400064001003110, ,50005, , , , , , ,
400064001004110, ,50003, , , , , , ,
395003001113110, ,30513, , , , , , ,
395003001114110, ,30514, , , , , , ,
400064001420110, ,ASC049, , , , , , ,
395003001115110, ,30515, , , , , , ,
395003001116110, ,30516, , , , , , ,
45628, ,75001, , , , , , ,
45629, ,75002, , , , , , ,
395001001707112, ,75003, , , , , , ,
38570, ,80049, , , , , , ,
34650, ,80013, , , , , , ,
395003001117110, ,30517, , , , , , ,
111111111111110, ,40368, , , , , , ,
395001001151110, ,50128, , , , , , ,
395001001707012, ,75003, , , , , , ,
395001001478110, ,40405, , , , , , ,
395001001318110, ,50512, , , , , , ,
395001001064110, ,40360, , , , , , ,
395001003101110, ,75005, , , , , , ,
395001001441110, ,70030, , , , , , ,
395003001118110, ,30518, , , , , , ,
395001003102110, ,75006, , , , , , ,
395003001119110, ,30519, , , , , , ,
395003001120110, ,30520, , , , , , ,
395003001121110, ,30521, , , , , , ,
395003001122110, ,30522, , , , , , ,
395003001123110, ,30523, , , , , , ,
395003001125110, ,30525, , , , , , ,
395003001126110, ,30526, , , , , , ,
395003001127110, ,30527, , , , , , ,
395003001128110, ,30528, , , , , , ,
395003001129110, ,30529, , , , , , ,
395001001446110, ,70031, , , , , , ,
395001001456110, ,40316, , , , , , ,
395001001459110, ,40317, , , , , , ,
400064001710112, ,80117, , , , , , ,
400064001710012, ,80117, , , , , , ,
395003001714112, ,30531, , , , , , ,
395003001714012, ,30531, , , , , , ,
395009001716112, ,20001, , , , , , ,
395009001716012, ,20001, , , , , , ,
395009001717112, ,20002, , , , , , ,
395009001717012, ,20002, , , , , , ,
395009001715012, ,20003, , , , , , ,
395001001418110, ,40312, , , , , , ,
395009001718112, ,20004, , , , , , ,
395009001718012, ,20004, , , , , , ,
YASH1, ,40177H, , , , , , ,
395001001453110, ,40320, , , , , , ,
400064001902110, ,80039, , , , , , ,
395003001452110, ,60038, , , , , , ,
395001001454110, ,80131, , , , , , ,
400086001040110, ,80134, , , , , , ,
395001001464110, ,40011, , , , , , ,
400064051001110, ,85001, , , , , , ,
395001001464110, ,40011, , , , , , ,
400064051002110, ,85002, , , , , , ,
395001001464110, ,40011, , , , , , ,
400064051003110, ,85003, , , , , , ,
400064051004110, ,85004, , , , , , ,
400064051005110, ,85005, , , , , , ,
395001001464110, ,40011, , , , , , ,
400064051006110, ,85006, , , , , , ,
400064051007110, ,85007, , , , , , ,
395001001464110, ,40011, , , , , , ,
400086001035110, ,80135, , , , , , ,
400086001036110, ,95003, , , , , , ,
400086001038110, ,95004, , , , , , ,
400086001021110, ,80136, , , , , , ,
400086001704012, ,95001, , , , , , ,
400086001704112, ,95001, , , , , , ,
395001001302110, ,50513, , , , , , ,
395001001469110, ,70034, , , , , , ,
380009001466110, ,40416, , , , , , ,
400086001034110, ,95005, , , , , , ,
400086001039110, ,95006, , , , , , ,
400086001037110, ,95007, , , , , , ,
31316, ,30006, , , , , , ,
44114, ,80098, , , , , , ,
400064051008110, ,85008, , , , , , ,
34085, ,80001, , , , , , ,
400064051009110, ,85009, , , , , , ,
395001001484110, ,70035, , , , , , ,
395009001719012, ,20005, , , , , , ,
395009001719112, ,20005, , , , , , ,
395001001462110, ,40321, , , , , , ,
400064001501112, ,80017, , , , , , ,
395001001125110, ,70039, , , , , , ,
34733, ,80022, , , , , , ,
37773, ,30004, , , , , , ,
400086001501110, ,95002, , , , , , ,
400086001504110, ,95003, , , , , , ,
400086001506110, ,95004, , , , , , ,
400086001502110, ,95005, , , , , , ,
400086001507110, ,95006, , , , , , ,
400086001505110, ,95007, , , , , , ,
400086001508110, ,80134, , , , , , ,
400086001503110, ,80135, , , , , , ,
395001001444110, ,30004, , , , , , ,
46219, ,30005, , , , , , ,
395009001720112, ,20006, , , , , , ,
400064051010110, ,85010, , , , , , ,
400064051012110, ,85012, , , , , , ,
400086001017110, ,80139, , , , , , ,
400064051013110, ,85013, , , , , , ,
395001001491110, ,40419, , , , , , ,
395003001499110, ,60039, , , , , , ,
400604001509110, ,95009, , , , , , ,
400604001510110, ,95010, , , , , , ,
400604001511110, ,95011, , , , , , ,
400604001512110, ,95012, , , , , , ,
395001001111110, ,50130, , , , , , ,
395001001303110, ,50514, , , , , , ,
395003001130110, ,30530, , , , , , ,
395003001131110, ,30532, , , , , , ,
44292, ,80137, , , , , , ,
382355001012110, ,70037, , , , , , ,
395001052001110, ,30004, , , , , , ,
395001052002110, ,30006, , , , , , ,
395001001463110, ,80140, , , , , , ,
400064001502012, ,80015, , , , , , ,
400064001502112, ,80015, , , , , , ,
400064001496110, ,80138, , , , , , ,
395003001712112, ,30533, , , , , , ,
395003001712012, ,30533, , , , , , ,
400604001501110, ,95002, , , , , , ,
400604001502110, ,95005, , , , , , ,
400604001503110, ,80135, , , , , , ,
400604001504110, ,95003, , , , , , ,
400604001505110, ,95007, , , , , , ,
400604001506110, ,95004, , , , , , ,
400604001507110, ,95006, , , , , , ,
400604001508110, ,80134, , , , , , ,
400064001463110, ,80140, , , , , , ,
400064001503012, ,80001, , , , , , ,
400064001503112, ,80001, , , , , , ,
400064001505012, ,80132, , , , , , ,
400064001505112, ,80132, , , , , , ,
395001001504110, ,70038, , , , , , ,
395003001124110, ,40263, , , , , , ,
395003001477110, ,60041, , , , , , ,
395001001319110, ,50515, , , , , , ,
395003001124110, ,40263, , , , , , ,
395001001493110, ,70040, , , , , , ,
YASH12, ,40177J, , , , , , ,
395001001722012, ,70041, , , , , , ,
395001001722112, ,70041, , , , , , ,
400064051015110, ,85015, , , , , , ,
400064001507012, ,80065, , , , , , ,
400064001507112, ,80065, , , , , , ,
YASH13, ,40177L, , , , , , ,
400064001507110, ,80005, , , , , , ,
400064001508110, ,80007, , , , , , ,
400064001711012, ,80008, , , , , , ,
400064001711112, ,80008, , , , , , ,
395003001451110, ,60042, , , , , , ,
395003001502110, ,60043, , , , , , ,
400064051017110, ,85017, , , , , , ,
400064051019110, ,85019, , , , , , ,
395001001503110, ,70029, , , , , , ,
400064001705012, ,80022, , , , , , ,
400064001705112, ,80022, , , , , , ,
395001001107110, ,50131, , , , , , ,
400064051016110, ,85016, , , , , , ,
395003001132110, ,30534, , , , , , ,
395001001509110, ,70043, , , , , , ,
395001052006110, ,30008, , , , , , ,
400064001512110, ,80011, , , , , , ,
400064001511110, ,80014, , , , , , ,
400064001510110, ,80016, , , , , , ,
400064001869122, ,80018, , , , , , ,
YASH5, ,40177S, , , , , , ,
YASH9, ,40177U, , , , , , ,
YASH10, ,40177V, , , , , , ,
YASH14, ,40177W, , , , , , ,
YASH15, ,40177X, , , , , , ,
YASH16, ,40177Y, , , , , , ,
YASH17, ,40177Z, , , , , , ,
YASH18, ,40177AA, , , , , , ,
YASH19, ,40177AB, , , , , , ,
YASH20, ,40177AC, , , , , , ,
400064001724112, ,85020, , , , , , ,
400064001724012, ,85020, , , , , , ,
395001052005110, ,30009, , , , , , ,
400064051014110, ,85014, , , , , , ,
395001001721012, ,75007, , , , , , ,
395001001721112, ,75007, , , , , , ,
400064001708012, ,80009, , , , , , ,
400064001708112, ,80009, , , , , , ,
395009001424110, ,70042, , , , , , ,
400064001903110, ,80121, , , , , , ,
400064001516110, ,80097, , , , , , ,
400064001918110, ,80091, , , , , , ,
400064001873122, ,80089, , , , , , ,
380007053101110, ,65001, , , , , , ,
380007053102110, ,65002, , , , , , ,
380007053103110, ,65003, , , , , , ,
380007053104110, ,65004, , , , , , ,
380007053105110, ,65005, , , , , , ,
395001003103110, ,75008, , , , , , ,
395001001113110, ,50114, , , , , , ,
400064001508012, ,80081, , , , , , ,
400064001508112, ,80081, , , , , , ,
380007053106110, ,65006, , , , , , ,
395003001133110, ,30536, , , , , , ,
395003001134110, ,30537, , , , , , ,
400064001725012, ,85011, , , , , , ,
400064001725112, ,85011, , , , , , ,
400064001509012, ,80045, , , , , , ,
400064001509112, ,80045, , , , , , ,
400067001523110, ,80030, , , , , , ,
400064001524110, ,80036, , , , , , ,
400064051020110, ,85022, , , , , , ,
400064001919110, ,80040, , , , , , ,
395003001728012, ,30538, , , , , , ,
395003001728112, ,30538, , , , , , ,
395009001729012, ,20007, , , , , , ,
395009001729112, ,20007, , , , , , ,
395009001730112, ,20008, , , , , , ,
395001052003110, ,30007, , , , , , ,
395001052004110, ,30005, , , , , , ,
400064051011110, ,85023, , , , , , ,
395009001731112, ,20009, , , , , , ,
395009001732112, ,20010, , , , , , ,
395009001733112, ,20011, , , , , , ,
395009001734112, ,20012, , , , , , ,
395009001735112, ,20013, , , , , , ,
395003001522110, ,60044, , , , , , ,
395003001135110, ,30539, , , , , , ,
395003001136110, ,30540, , , , , , ,
395003001137110, ,30541, , , , , , ,
400064001532110, ,80023, , , , , , ,
395001001530110, ,40312, , , , , , ,
395001001534110, ,70044, , , , , , ,
400086001024110, ,80141, , , , , , ,
400064001929110, ,80095, , , , , , ,
395001001449110, ,80028, , , , , , ,
400064001515110, ,80113, , , , , , ,
395001001546110, ,40312, , , , , , ,
395001001548110, ,70045, , , , , , ,
395001001443110, ,40155, , , , , , ,
400064001510012, ,80034, , , , , , ,
400064001510112, ,80034, , , , , , ,
395001001161110, ,70010, , , , , , ,
395001001129110, ,50124, , , , , , ,
395001001487110, ,50099, , , , , , ,
395001001137110, ,50121, , , , , , ,
400064001512012, ,80009, , , , , , ,
400064001512112, ,80009, , , , , , ,
400064001514110, ,80012, , , , , , ,
395003001172110, ,50085, , , , , , ,
395009001736012, ,20014, , , , , , ,
395009001736112, ,20014, , , , , , ,
395003001138110, ,30542, , , , , , ,
395001001115110, ,50132, , , , , , ,
395001001550110, ,40435, , , , , , ,
400064001511012, ,80022, , , , , , ,
400064001511112, ,80022, , , , , , ,
395001001305110, ,50516, , , , , , ,
395001001353110, ,40366, , , , , , ,
395001001355110, ,70022, , , , , , ,
395001001357110, ,40171, , , , , , ,
395001001354110, ,40155, , , , , , ,
395001001354110, ,40155, , , , , , ,
395001001352110, ,70032, , , , , , ,
395001001423110, ,ASC0188, , , , , , ,
395001001423110, ,ASC0188, , , , , , ,
395001001423110, ,ASC0188, , , , , , ,
395001001423110, ,ASC0188, , , , , , ,
395001001423110, ,ASC0188, , , , , , ,
395001001423110, ,ASC0188, , , , , , ,
395001001360110, ,40046, , , , , , ,
395001001362110, ,40058, , , , , , ,
395001001362110, ,40058, , , , , , ,
395001001362110, ,40058, , , , , , ,
395001001362110, ,40058, , , , , , ,
395001001362110, ,40058, , , , , , ,
395001001362110, ,40058, , , , , , ,
395001001361110, ,40134A, , , , , , ,
395001001363110, ,40134AB, , , , , , ,
395001001122110, ,50133, , , , , , ,
400064001514012, ,80115, , , , , , ,
400064001514112, ,80115, , , , , , ,
400086001033110, ,80136, , , , , , ,
400064001515012, ,80011, , , , , , ,
400064001515112, ,80011, , , , , , ,
395001001142110, ,50129, , , , , , ,
395001001006110, ,40177F, , , , , , ,
400064001737012, ,85018, , , , , , ,
400064001737112, ,85018, , , , , , ,
400064051021110, ,85024, , , , , , ,
400064001517110, ,80102, , , , , , ,
400064001935110, ,80078, , , , , , ,
400064001527110, ,80075, , , , , , ,
400064051022110, ,85025, , , , , , ,
395001001221110, ,50083, , , , , , ,
400064001516012, ,80008, , , , , , ,
400064001516112, ,80008, , , , , , ,
400064001513012, ,80078, , , , , , ,
400064001513112, ,80078, , , , , , ,
395001001320110, ,50517, , , , , , ,
400064001504012, ,80129, , , , , , ,
400064001504112, ,80129, , , , , , ,
400092001122110, ,40241, , , , , , ,
395001001405110, ,70046, , , , , , ,
398007001403110, ,40431, , , , , , ,
400064001531110, ,80073, , , , , , ,
400064051023110, ,85026, , , , , , ,
400064051024110, ,85027, , , , , , ,
395003001406110, ,60045, , , , , , ,
395003001139110, ,30543, , , , , , ,
395003001141110, ,30544, , , , , , ,
400064001410110, ,80083, , , , , , ,
395003001321110, ,50518, , , , , , ,
380007053107110, ,65007, , , , , , ,
395001001321110, ,50518, , , , , , ,
400064001496110, ,80138, , , , , , ,
395001352204127, ,30008, , , , , , ,
395001005201127, ,50002, , , , , , ,
400064001938110, ,80095, , , , , , ,
400064051025110, ,85028, , , , , , ,
400064051026110, ,85029, , , , , , ,
400064001738012, ,85017, , , , , , ,
400064001738112, ,85017, , , , , , ,
400064001740012, ,85019, , , , , , ,
400064001740112, ,85019, , , , , , ,
395001001119110, ,50134, , , , , , ,
395001001124110, ,50135, , , , , , ,
395001001127110, ,50136, , , , , , ,
395001001131110, ,50137, , , , , , ,
395001001138110, ,50138, , , , , , ,
395001001411110, ,50139, , , , , , ,
400064001055110, ,80003, , , , , , ,
395001001417110, ,70047, , , , , , ,
395003001407110, ,60040, , , , , , ,
395003001140110, ,30535, , , , , , ,
395001001413110, ,70048, , , , , , ,
400086001008110, ,80004, , , , , , ,
400067001425110, ,80052, , , , , , ,
400064001917110, ,80064, , , , , , ,
395001001174110, ,50006A, , , , , , ,
400064001506012, ,80080, , , , , , ,
400064001506112, ,80080, , , , , , ,
395001001306110, ,50519, , , , , , ,
400064001429110, ,80024, , , , , , ,
395001001143110, ,50079, , , , , , ,
395001001144110, ,50054, , , , , , ,
395001003201127, ,75008, , , , , , ,
400064001939110, ,80064, , , , , , ,
395001001468110, ,50140, , , , , , ,
395001001469110, ,50141, , , , , , ,
400064001517012, ,80033, , , , , , ,
400064001517112, ,80033, , , , , , ,
395001003202127, ,75006, , , , , , ,
395001001164110, ,35001, , , , , , ,
400064051027110, ,85030, , , , , , ,
400064001741012, ,80026, , , , , , ,
400064001741112, ,80026, , , , , , ,
395001001404110, ,50142, , , , , , ,
400064001941110, ,80055, , , , , , ,
400064001519012, ,80041, , , , , , ,
400064001519112, ,80041, , , , , , ,
400064001426110, ,80037, , , , , , ,
400086001030110, ,80141, , , , , , ,
395003001142110, ,30545, , , , , , ,
400086001002110, ,80141, , , , , , ,
400064001742012, ,80042, , , , , , ,
400064001742112, ,80042, , , , , , ,
400092001122110, ,40241, , , , , , ,
395001001538110, ,40177AD, , , , , , ,
400057001539110, ,40312, , , , , , ,
395001001540110, ,70049, , , , , , ,
400086001003110, ,80022, , , , , , ,
400064001120110, ,80121, , , , , , ,
395001008101127, ,35002, , , , , , ,
395001008102127, ,35003, , , , , , ,
395001001537110, ,70025, , , , , , ,
395001001501110, ,40089C, , , , , , ,
400064001743012, ,85031, , , , , , ,
400064001743112, ,85031, , , , , , ,
395001009001110, ,60027, , , , , , ,
395001009002110, ,60035, , , , , , ,
395001009003110, ,60026, , , , , , ,
395001009004110, ,60020, , , , , , ,
395001009005110, ,60019, , , , , , ,
395001009006110, ,60028, , , , , , ,
395001009007110, ,60029, , , , , , ,
395001009008110, ,60030, , , , , , ,
395001009009110, ,60033, , , , , , ,
395001009010110, ,60038, , , , , , ,
395001009011110, ,60041, , , , , , ,
395001009012110, ,60043, , , , , , ,
395001009013110, ,60044, , , , , , ,
395001009014110, ,60040, , , , , , ,
400064001923110, ,80021, , , , , , ,
400064001925110, ,80038, , , , , , ,
400064001936110, ,80040, , , , , , ,
400064001937110, ,80114, , , , , , ,
400064001940110, ,80001, , , , , , ,
395003001525110, ,60046, , , , , , ,
400067001496110, ,80138, , , , , , ,
401105001710112, ,80117, , , , , , ,
201301001507110, ,80005, , , , , , ,
201301001516110, ,80097, , , , , , ,
342301001741112, ,80026, , , , , , ,
201301001532110, ,80023, , , , , , ,
342301001429110, ,80024, , , , , , ,
401105001710012, ,80117, , , , , , ,
400067001524110, ,80036, , , , , , ,
400056001511110, ,80014, , , , , , ,
201301001508110, ,80007, , , , , , ,
342301001742112, ,80042, , , , , , ,
342301001410110, ,80083, , , , , , ,
395001001455110, ,40089B, , , , , , ,
395001001498110, ,70022, , , , , , ,
400064001543110, ,40134A, , , , , , ,
395001001438110, ,40256, , , , , , ,
400064001920110, ,80077, , , , , , ,
400064001428110, ,70042, , , , , , ,
395009011001110, ,30501, , , , , , ,
395009011002127, ,30503, , , , , , ,
395009011003110, ,30504, , , , , , ,
395009011004110, ,30505, , , , , , ,
395009011007127, ,30506, , , , , , ,
395009011010110, ,30507, , , , , , ,
395009011006127, ,30509, , , , , , ,
395009011008127, ,30510, , , , , , ,
395009011009110, ,30511, , , , , , ,
395009011011110, ,30512, , , , , , ,
395009011012127, ,30513, , , , , , ,
395009011013127, ,30514, , , , , , ,
395009011014110, ,30515, , , , , , ,
395009011015110, ,30516, , , , , , ,
395009011016110, ,30517, , , , , , ,
395009011017110, ,30518, , , , , , ,
395009011018110, ,30519, , , , , , ,
395009011019110, ,30520, , , , , , ,
395009011020110, ,30521, , , , , , ,
395009011021110, ,30522, , , , , , ,
395009011022110, ,30523, , , , , , ,
395009011023110, ,40263, , , , , , ,
395009011024110, ,30525, , , , , , ,
395009011025110, ,30526, , , , , , ,
395009011026127, ,30527, , , , , , ,
395009011027110, ,30528, , , , , , ,
395009011028110, ,30529, , , , , , ,
395009011029110, ,30530, , , , , , ,
395009011030110, ,30532, , , , , , ,
395009011031110, ,30534, , , , , , ,
395009011038110, ,30535, , , , , , ,
395009011044110, ,30536, , , , , , ,
395009011032110, ,30537, , , , , , ,
395009011033110, ,30539, , , , , , ,
395009011034110, ,30540, , , , , , ,
395009011035127, ,30541, , , , , , ,
395009011036110, ,30542, , , , , , ,
395009011037127, ,30543, , , , , , ,
395009011039127, ,30544, , , , , , ,
395009011040110, ,30545, , , , , , ,
395009011010110, ,30546, , , , , , ,
395009011042127, ,30547, , , , , , ,
395009011041127, ,30548, , , , , , ,
400064001744012, ,85032, , , , , , ,
400064001744112, ,85032, , , , , , ,
395001007501127, ,45001, , , , , , ,
400086001457110, ,40293, , , , , , ,
400064001432110, ,40046, , , , , , ,
395001001155110, ,50111, , , , , , ,
395001001146110, ,50143, , , , , , ,
395001001160110, ,50129, , , , , , ,
395001001145110, ,50133, , , , , , ,
395001001147110, ,50125, , , , , , ,
400064001901110, ,80043, , , , , , ,
400064001924110, ,80002, , , , , , ,
400064001518012, ,80013, , , , , , ,
400064001518112, ,80013, , , , , , ,
395001001541110, ,70050, , , , , , ,
395001001402110, ,40304, , , , , , ,
395009001715112, ,40171, , , , , , ,
395001001358110, ,40418, , , , , , ,
395001001356110, ,40171, , , , , , ,
395001001461110, ,40218, , , , , , ,
395001001564110, ,40177AD, , , , , , ,
395001001359110, ,45002, , , , , , ,
201301001426110, ,80037, , , , , , ,
342301001428110, ,70042, , , , , , ,
400064001746012, ,85006, , , , , , ,
400064001746112, ,85006, , , , , , ,
395009011046127, ,30507, , , , , , ,
400064001747012, ,85015, , , , , , ,
400064001747112, ,85015, , , , , , ,
342301001745012, ,80144, , , , , , ,
342301001745112, ,80144, , , , , , ,
395009011045127, ,30508, , , , , , ,
400064001922110, ,80029, , , , , , ,
401105001709012, ,80116, , , , , , ,
401105001709112, ,80116, , , , , , ,
342301001536110, ,80106, , , , , , ,
400064001727012, ,85021, , , , , , ,
400064001727112, ,85021, , , , , , ,
400064001726012, ,85010, , , , , , ,
400064001726112, ,85010, , , , , , ,
395001001433110, ,40366, , , , , , ,
395001001427110, ,70051, , , , , , ,
400064001424110, ,80006, , , , , , ,
400064001502110, ,80121, , , , , , ,
395001007503127, ,45003, , , , , , ,
395001007504127, ,45004, , , , , , ,
395001001351110, ,40362A, , , , , , ,
395009011010110, ,30546, , , , , , ,
395009011002110, ,30503, , , , , , ,
410210001416110, ,40441, , , , , , ,
380007053108110, ,65008, , , , , , ,
395001001159110, ,50144, , , , , , ,
395009011005127, ,30505, , , , , , ,
395009011047127, ,30525, , , , , , ,
201301001527110, ,80075, , , , , , ,
342301001748012, ,80145, , , , , , ,
342301001748112, ,80145, , , , , , ,