TerminalID,client_code,UserID,T_code,T_alias,Branch,GRP,active,NeatID,Name
3.95001E+14, ,70027, , , , , , ,
4.00064E+14, ,80034, , , , , , ,
4.00064E+14, ,80034, , , , , , ,
3.95003E+14, ,30512, , , , , , ,
3.95001E+14, ,70011, , , , , , ,
4.00064E+14, ,50031, , , , , , ,
4.00064E+14, ,50031, , , , , , ,
4.00064E+14, ,50031, , , , , , ,
4.00064E+14, ,50004, , , , , , ,
4.00064E+14, ,50005, , , , , , ,
4.00064E+14, ,50003, , , , , , ,
3.95003E+14, ,30513, , , , , , ,
3.95003E+14, ,30514, , , , , , ,
4.00064E+14, ,ASC049, , , , , , ,
3.95003E+14, ,30515, , , , , , ,
3.95003E+14, ,30516, , , , , , ,
45628, ,75001, , , , , , ,
45629, ,75002, , , , , , ,
3.95001E+14, ,75003, , , , , , ,
38570, ,80049, , , , , , ,
34650, ,80013, , , , , , ,
3.95003E+14, ,30517, , , , , , ,
3.95001E+14, ,50128, , , , , , ,
3.95001E+14, ,75003, , , , , , ,
3.95001E+14, ,40405, , , , , , ,
3.95001E+14, ,50512, , , , , , ,
3.95001E+14, ,40360, , , , , , ,
3.95001E+14, ,75005, , , , , , ,
3.95001E+14, ,70030, , , , , , ,
3.95003E+14, ,30518, , , , , , ,
3.95001E+14, ,75006, , , , , , ,
3.95003E+14, ,30519, , , , , , ,
3.95003E+14, ,30520, , , , , , ,
3.95003E+14, ,30521, , , , , , ,
3.95003E+14, ,30522, , , , , , ,
3.95003E+14, ,30523, , , , , , ,
3.95003E+14, ,30525, , , , , , ,
3.95003E+14, ,30526, , , , , , ,
3.95003E+14, ,30527, , , , , , ,
3.95003E+14, ,30528, , , , , , ,
3.95003E+14, ,30529, , , , , , ,
3.95001E+14, ,70031, , , , , , ,
3.95001E+14, ,40316, , , , , , ,
3.95001E+14, ,40317, , , , , , ,
4.00064E+14, ,80117, , , , , , ,
4.00064E+14, ,80117, , , , , , ,
3.95003E+14, ,30531, , , , , , ,
3.95003E+14, ,30531, , , , , , ,
3.95009E+14, ,20001, , , , , , ,
3.95009E+14, ,20001, , , , , , ,
3.95009E+14, ,20002, , , , , , ,
3.95009E+14, ,20002, , , , , , ,
3.95009E+14, ,20003, , , , , , ,
3.95001E+14, ,40312, , , , , , ,
3.95009E+14, ,20004, , , , , , ,
3.95009E+14, ,20004, , , , , , ,
YASH1, ,40177H, , , , , , ,
3.95001E+14, ,40320, , , , , , ,
4.00064E+14, ,80039, , , , , , ,
3.95003E+14, ,60038, , , , , , ,
3.95001E+14, ,80131, , , , , , ,
4.00086E+14, ,80134, , , , , , ,
3.95001E+14, ,40011, , , , , , ,
4.00064E+14, ,85001, , , , , , ,
3.95001E+14, ,40011, , , , , , ,
4.00064E+14, ,85002, , , , , , ,
3.95001E+14, ,40011, , , , , , ,
4.00064E+14, ,85003, , , , , , ,
4.00064E+14, ,85004, , , , , , ,
4.00064E+14, ,85005, , , , , , ,
3.95001E+14, ,40011, , , , , , ,
4.00064E+14, ,85006, , , , , , ,
4.00064E+14, ,85007, , , , , , ,
3.95001E+14, ,40011, , , , , , ,
4.00086E+14, ,80135, , , , , , ,
4.00086E+14, ,95003, , , , , , ,
4.00086E+14, ,95004, , , , , , ,
4.00086E+14, ,80136, , , , , , ,
4.00086E+14, ,95001, , , , , , ,
4.00086E+14, ,95001, , , , , , ,
3.95001E+14, ,50513, , , , , , ,
3.95001E+14, ,70034, , , , , , ,
3.80009E+14, ,40416, , , , , , ,
4.00086E+14, ,95005, , , , , , ,
4.00086E+14, ,95006, , , , , , ,
4.00086E+14, ,95007, , , , , , ,
31316, ,30006, , , , , , ,
44114, ,80098, , , , , , ,
4.00064E+14, ,85008, , , , , , ,
34085, ,80001, , , , , , ,
4.00064E+14, ,85009, , , , , , ,
3.95001E+14, ,70035, , , , , , ,
3.95009E+14, ,20005, , , , , , ,
3.95009E+14, ,20005, , , , , , ,
3.95001E+14, ,40321, , , , , , ,
4.00064E+14, ,80017, , , , , , ,
3.95001E+14, ,70039, , , , , , ,
34733, ,80022, , , , , , ,
37773, ,30004, , , , , , ,
4.00086E+14, ,95002, , , , , , ,
4.00086E+14, ,95003, , , , , , ,
4.00086E+14, ,95004, , , , , , ,
4.00086E+14, ,95005, , , , , , ,
4.00086E+14, ,95006, , , , , , ,
4.00086E+14, ,95007, , , , , , ,
4.00086E+14, ,80134, , , , , , ,
4.00086E+14, ,80135, , , , , , ,
3.95001E+14, ,30004, , , , , , ,
46219, ,30005, , , , , , ,
3.95009E+14, ,20006, , , , , , ,
4.00064E+14, ,85010, , , , , , ,
4.00064E+14, ,85012, , , , , , ,
4.00086E+14, ,80139, , , , , , ,
4.00064E+14, ,85013, , , , , , ,
3.95001E+14, ,40419, , , , , , ,
3.95003E+14, ,60039, , , , , , ,
4.00604E+14, ,95009, , , , , , ,
4.00604E+14, ,95010, , , , , , ,
4.00604E+14, ,95011, , , , , , ,
4.00604E+14, ,95012, , , , , , ,
3.95001E+14, ,50130, , , , , , ,
3.95001E+14, ,50514, , , , , , ,
3.95003E+14, ,30530, , , , , , ,
3.95003E+14, ,30532, , , , , , ,
44292, ,80137, , , , , , ,
3.82355E+14, ,70037, , , , , , ,
3.95001E+14, ,30004, , , , , , ,
3.95001E+14, ,30006, , , , , , ,
3.95001E+14, ,80140, , , , , , ,
4.00064E+14, ,80015, , , , , , ,
4.00064E+14, ,80015, , , , , , ,
4.00064E+14, ,80138, , , , , , ,
3.95003E+14, ,30533, , , , , , ,
3.95003E+14, ,30533, , , , , , ,
4.00604E+14, ,95002, , , , , , ,
4.00604E+14, ,95005, , , , , , ,
4.00604E+14, ,80135, , , , , , ,
4.00604E+14, ,95003, , , , , , ,
4.00604E+14, ,95007, , , , , , ,
4.00604E+14, ,95004, , , , , , ,
4.00604E+14, ,95006, , , , , , ,
4.00604E+14, ,80134, , , , , , ,
4.00064E+14, ,80140, , , , , , ,
4.00064E+14, ,80001, , , , , , ,
4.00064E+14, ,80001, , , , , , ,
4.00064E+14, ,80132, , , , , , ,
4.00064E+14, ,80132, , , , , , ,
3.95001E+14, ,70038, , , , , , ,
3.95003E+14, ,40263, , , , , , ,
3.95003E+14, ,60041, , , , , , ,
3.95001E+14, ,50515, , , , , , ,
3.95003E+14, ,40263, , , , , , ,
3.95001E+14, ,70040, , , , , , ,
YASH12, ,40177J, , , , , , ,
3.95001E+14, ,70041, , , , , , ,
3.95001E+14, ,70041, , , , , , ,
4.00064E+14, ,85015, , , , , , ,
4.00064E+14, ,80065, , , , , , ,
4.00064E+14, ,80065, , , , , , ,
YASH13, ,40177L, , , , , , ,
4.00064E+14, ,80005, , , , , , ,
4.00064E+14, ,80007, , , , , , ,
4.00064E+14, ,80008, , , , , , ,
4.00064E+14, ,80008, , , , , , ,
3.95003E+14, ,60042, , , , , , ,
3.95003E+14, ,60043, , , , , , ,
4.00064E+14, ,85017, , , , , , ,
4.00064E+14, ,85019, , , , , , ,
3.95001E+14, ,70029, , , , , , ,
4.00064E+14, ,80022, , , , , , ,
4.00064E+14, ,80022, , , , , , ,
3.95001E+14, ,50131, , , , , , ,
4.00064E+14, ,85016, , , , , , ,
3.95003E+14, ,30534, , , , , , ,
3.95001E+14, ,70043, , , , , , ,
3.95001E+14, ,30008, , , , , , ,
4.00064E+14, ,80011, , , , , , ,
4.00064E+14, ,80014, , , , , , ,
4.00064E+14, ,80016, , , , , , ,
4.00064E+14, ,80018, , , , , , ,
YASH5, ,40177S, , , , , , ,
YASH9, ,40177U, , , , , , ,
YASH10, ,40177V, , , , , , ,
YASH14, ,40177W, , , , , , ,
YASH15, ,40177X, , , , , , ,
YASH16, ,40177Y, , , , , , ,
YASH17, ,40177Z, , , , , , ,
YASH18, ,40177AA, , , , , , ,
YASH19, ,40177AB, , , , , , ,
YASH20, ,40177AC, , , , , , ,
4.00064E+14, ,85020, , , , , , ,
4.00064E+14, ,85020, , , , , , ,
3.95001E+14, ,30009, , , , , , ,
4.00064E+14, ,85014, , , , , , ,
3.95001E+14, ,75007, , , , , , ,
3.95001E+14, ,75007, , , , , , ,
4.00064E+14, ,80009, , , , , , ,
4.00064E+14, ,80009, , , , , , ,
3.95009E+14, ,70042, , , , , , ,
4.00064E+14, ,80121, , , , , , ,
4.00064E+14, ,80097, , , , , , ,
4.00064E+14, ,80091, , , , , , ,
4.00064E+14, ,80089, , , , , , ,
3.80007E+14, ,65001, , , , , , ,
3.80007E+14, ,65002, , , , , , ,
3.80007E+14, ,65003, , , , , , ,
3.80007E+14, ,65004, , , , , , ,
3.80007E+14, ,65005, , , , , , ,
3.95001E+14, ,75008, , , , , , ,
3.95001E+14, ,50114, , , , , , ,
4.00064E+14, ,80081, , , , , , ,
4.00064E+14, ,80081, , , , , , ,
3.80007E+14, ,65006, , , , , , ,
3.95003E+14, ,30536, , , , , , ,
3.95003E+14, ,30537, , , , , , ,
4.00064E+14, ,85011, , , , , , ,
4.00064E+14, ,85011, , , , , , ,
4.00064E+14, ,80045, , , , , , ,
4.00064E+14, ,80045, , , , , , ,
4.00067E+14, ,80030, , , , , , ,
4.00064E+14, ,80036, , , , , , ,
4.00064E+14, ,85022, , , , , , ,
4.00064E+14, ,80040, , , , , , ,
3.95003E+14, ,30538, , , , , , ,
3.95003E+14, ,30538, , , , , , ,
3.95009E+14, ,20007, , , , , , ,
3.95009E+14, ,20007, , , , , , ,
3.95009E+14, ,20008, , , , , , ,
3.95001E+14, ,30007, , , , , , ,
3.95001E+14, ,30005, , , , , , ,
4.00064E+14, ,85023, , , , , , ,
3.95009E+14, ,20009, , , , , , ,
3.95009E+14, ,20010, , , , , , ,
3.95009E+14, ,20011, , , , , , ,
3.95009E+14, ,20012, , , , , , ,
3.95009E+14, ,20013, , , , , , ,
3.95003E+14, ,60044, , , , , , ,
3.95003E+14, ,30539, , , , , , ,
3.95003E+14, ,30540, , , , , , ,
3.95003E+14, ,30541, , , , , , ,
4.00064E+14, ,80023, , , , , , ,
3.95001E+14, ,40312, , , , , , ,
3.95001E+14, ,70044, , , , , , ,
4.00086E+14, ,80141, , , , , , ,
4.00064E+14, ,80095, , , , , , ,
3.95001E+14, ,80028, , , , , , ,
4.00064E+14, ,80113, , , , , , ,
3.95001E+14, ,40312, , , , , , ,
3.95001E+14, ,70045, , , , , , ,
3.95001E+14, ,40155, , , , , , ,
4.00064E+14, ,80034, , , , , , ,
4.00064E+14, ,80034, , , , , , ,
3.95001E+14, ,70010, , , , , , ,
3.95001E+14, ,50124, , , , , , ,
3.95001E+14, ,50099, , , , , , ,
3.95001E+14, ,50121, , , , , , ,
4.00064E+14, ,80009, , , , , , ,
4.00064E+14, ,80009, , , , , , ,
4.00064E+14, ,80012, , , , , , ,
3.95003E+14, ,50085, , , , , , ,
3.95009E+14, ,20014, , , , , , ,
3.95009E+14, ,20014, , , , , , ,
3.95003E+14, ,30542, , , , , , ,
3.95001E+14, ,50132, , , , , , ,
3.95001E+14, ,40435, , , , , , ,
4.00064E+14, ,80022, , , , , , ,
4.00064E+14, ,80022, , , , , , ,
3.95001E+14, ,50516, , , , , , ,
3.95001E+14, ,40366, , , , , , ,
3.95001E+14, ,70022, , , , , , ,
3.95001E+14, ,40171, , , , , , ,
3.95001E+14, ,40155, , , , , , ,
3.95001E+14, ,40155, , , , , , ,
3.95001E+14, ,70032, , , , , , ,
3.95001E+14, ,ASC0188, , , , , , ,
3.95001E+14, ,ASC0188, , , , , , ,
3.95001E+14, ,ASC0188, , , , , , ,
3.95001E+14, ,ASC0188, , , , , , ,
3.95001E+14, ,ASC0188, , , , , , ,
3.95001E+14, ,ASC0188, , , , , , ,
3.95001E+14, ,40046, , , , , , ,
3.95001E+14, ,40058, , , , , , ,
3.95001E+14, ,40058, , , , , , ,
3.95001E+14, ,40058, , , , , , ,
3.95001E+14, ,40058, , , , , , ,
3.95001E+14, ,40058, , , , , , ,
3.95001E+14, ,40058, , , , , , ,
3.95001E+14, ,40134A, , , , , , ,
3.95001E+14, ,40134AB, , , , , , ,
3.95001E+14, ,50133, , , , , , ,
4.00064E+14, ,80115, , , , , , ,
4.00064E+14, ,80115, , , , , , ,
4.00086E+14, ,80136, , , , , , ,
4.00064E+14, ,80011, , , , , , ,
4.00064E+14, ,80011, , , , , , ,
3.95001E+14, ,50129, , , , , , ,
3.95001E+14, ,40177F, , , , , , ,
4.00064E+14, ,85018, , , , , , ,
4.00064E+14, ,85018, , , , , , ,
4.00064E+14, ,85024, , , , , , ,
4.00064E+14, ,80102, , , , , , ,
4.00064E+14, ,80078, , , , , , ,
4.00064E+14, ,80075, , , , , , ,
4.00064E+14, ,85025, , , , , , ,
3.95001E+14, ,50083, , , , , , ,
4.00064E+14, ,80008, , , , , , ,
4.00064E+14, ,80008, , , , , , ,
4.00064E+14, ,80078, , , , , , ,
4.00064E+14, ,80078, , , , , , ,
3.95001E+14, ,50517, , , , , , ,
4.00064E+14, ,80129, , , , , , ,
4.00064E+14, ,80129, , , , , , ,
4.00092E+14, ,40241, , , , , , ,
3.95001E+14, ,70046, , , , , , ,
3.98007E+14, ,40431, , , , , , ,
4.00064E+14, ,80073, , , , , , ,
4.00064E+14, ,85026, , , , , , ,
4.00064E+14, ,85027, , , , , , ,
3.95003E+14, ,60045, , , , , , ,
3.95003E+14, ,30543, , , , , , ,
3.95003E+14, ,30544, , , , , , ,
4.00064E+14, ,80083, , , , , , ,
3.95003E+14, ,50518, , , , , , ,
3.80007E+14, ,65007, , , , , , ,
3.95001E+14, ,50518, , , , , , ,
4.00064E+14, ,80138, , , , , , ,
3.95001E+14, ,30008, , , , , , ,
3.95001E+14, ,50002, , , , , , ,
4.00064E+14, ,80095, , , , , , ,
4.00064E+14, ,85028, , , , , , ,
4.00064E+14, ,85029, , , , , , ,
4.00064E+14, ,85017, , , , , , ,
4.00064E+14, ,85017, , , , , , ,
4.00064E+14, ,85019, , , , , , ,
4.00064E+14, ,85019, , , , , , ,
3.95001E+14, ,50134, , , , , , ,
3.95001E+14, ,50135, , , , , , ,
3.95001E+14, ,50136, , , , , , ,
3.95001E+14, ,50137, , , , , , ,
3.95001E+14, ,50138, , , , , , ,
3.95001E+14, ,50139, , , , , , ,
4.00064E+14, ,80003, , , , , , ,
3.95001E+14, ,70047, , , , , , ,
3.95003E+14, ,60040, , , , , , ,
3.95003E+14, ,30535, , , , , , ,
3.95001E+14, ,70048, , , , , , ,
4.00086E+14, ,80004, , , , , , ,
4.00067E+14, ,80052, , , , , , ,
4.00064E+14, ,80064, , , , , , ,
3.95001E+14, ,50006A, , , , , , ,
4.00064E+14, ,80080, , , , , , ,
4.00064E+14, ,80080, , , , , , ,
3.95001E+14, ,50519, , , , , , ,
4.00064E+14, ,80024, , , , , , ,
3.95001E+14, ,50079, , , , , , ,
3.95001E+14, ,50054, , , , , , ,
3.95001E+14, ,75008, , , , , , ,
4.00064E+14, ,80064, , , , , , ,
3.95001E+14, ,50140, , , , , , ,
3.95001E+14, ,50141, , , , , , ,
4.00064E+14, ,80033, , , , , , ,
4.00064E+14, ,80033, , , , , , ,
3.95001E+14, ,75006, , , , , , ,
3.95001E+14, ,35001, , , , , , ,
4.00064E+14, ,85030, , , , , , ,
4.00064E+14, ,80026, , , , , , ,
4.00064E+14, ,80026, , , , , , ,
3.95001E+14, ,50142, , , , , , ,
4.00064E+14, ,80055, , , , , , ,
4.00064E+14, ,80041, , , , , , ,
4.00064E+14, ,80041, , , , , , ,
4.00064E+14, ,80037, , , , , , ,
4.00086E+14, ,80141, , , , , , ,
3.95003E+14, ,30545, , , , , , ,
4.00086E+14, ,80141, , , , , , ,
4.00064E+14, ,80042, , , , , , ,
4.00064E+14, ,80042, , , , , , ,
4.00092E+14, ,40241, , , , , , ,
3.95001E+14, ,40177AD, , , , , , ,
4.00057E+14, ,40312, , , , , , ,
3.95001E+14, ,70049, , , , , , ,
4.00086E+14, ,80022, , , , , , ,
4.00064E+14, ,80121, , , , , , ,
3.95001E+14, ,35002, , , , , , ,
3.95001E+14, ,35003, , , , , , ,
3.95001E+14, ,70025, , , , , , ,
3.95001E+14, ,40089C, , , , , , ,
4.00064E+14, ,85031, , , , , , ,
4.00064E+14, ,85031, , , , , , ,
3.95001E+14, ,60027, , , , , , ,
3.95001E+14, ,60035, , , , , , ,
3.95001E+14, ,60026, , , , , , ,
3.95001E+14, ,60020, , , , , , ,
3.95001E+14, ,60019, , , , , , ,
3.95001E+14, ,60028, , , , , , ,
3.95001E+14, ,60029, , , , , , ,
3.95001E+14, ,60030, , , , , , ,
3.95001E+14, ,60033, , , , , , ,
3.95001E+14, ,60038, , , , , , ,
3.95001E+14, ,60041, , , , , , ,
3.95001E+14, ,60043, , , , , , ,
3.95001E+14, ,60044, , , , , , ,
3.95001E+14, ,60040, , , , , , ,
4.00064E+14, ,80021, , , , , , ,
4.00064E+14, ,80038, , , , , , ,
4.00064E+14, ,80040, , , , , , ,
4.00064E+14, ,80114, , , , , , ,
4.00064E+14, ,80001, , , , , , ,
3.95003E+14, ,60046, , , , , , ,
4.00067E+14, ,80138, , , , , , ,
4.01105E+14, ,80117, , , , , , ,
2.01301E+14, ,80005, , , , , , ,
2.01301E+14, ,80097, , , , , , ,
3.42301E+14, ,80026, , , , , , ,
2.01301E+14, ,80023, , , , , , ,
3.42301E+14, ,80024, , , , , , ,
4.01105E+14, ,80117, , , , , , ,
4.00067E+14, ,80036, , , , , , ,
4.00056E+14, ,80014, , , , , , ,
2.01301E+14, ,80007, , , , , , ,
3.42301E+14, ,80042, , , , , , ,
3.42301E+14, ,80083, , , , , , ,
3.95001E+14, ,40089B, , , , , , ,
3.95001E+14, ,70022, , , , , , ,
4.00064E+14, ,40134A, , , , , , ,
3.95001E+14, ,40256, , , , , , ,
4.00064E+14, ,80077, , , , , , ,
4.00064E+14, ,70042, , , , , , ,
3.95009E+14, ,30501, , , , , , ,
3.95009E+14, ,30503, , , , , , ,
3.95009E+14, ,30504, , , , , , ,
3.95009E+14, ,30505, , , , , , ,
3.95009E+14, ,30506, , , , , , ,
3.95009E+14, ,30507, , , , , , ,
3.95009E+14, ,30509, , , , , , ,
3.95009E+14, ,30510, , , , , , ,
3.95009E+14, ,30511, , , , , , ,
3.95009E+14, ,30512, , , , , , ,
3.95009E+14, ,30513, , , , , , ,
3.95009E+14, ,30514, , , , , , ,
3.95009E+14, ,30515, , , , , , ,
3.95009E+14, ,30516, , , , , , ,
3.95009E+14, ,30517, , , , , , ,
3.95009E+14, ,30518, , , , , , ,
3.95009E+14, ,30519, , , , , , ,
3.95009E+14, ,30520, , , , , , ,
3.95009E+14, ,30521, , , , , , ,
3.95009E+14, ,30522, , , , , , ,
3.95009E+14, ,30523, , , , , , ,
3.95009E+14, ,40263, , , , , , ,
3.95009E+14, ,30525, , , , , , ,
3.95009E+14, ,30526, , , , , , ,
3.95009E+14, ,30527, , , , , , ,
3.95009E+14, ,30528, , , , , , ,
3.95009E+14, ,30529, , , , , , ,
3.95009E+14, ,30530, , , , , , ,
3.95009E+14, ,30532, , , , , , ,
3.95009E+14, ,30534, , , , , , ,
3.95009E+14, ,30535, , , , , , ,
3.95009E+14, ,30536, , , , , , ,
3.95009E+14, ,30537, , , , , , ,
3.95009E+14, ,30539, , , , , , ,
3.95009E+14, ,30540, , , , , , ,
3.95009E+14, ,30541, , , , , , ,
3.95009E+14, ,30542, , , , , , ,
3.95009E+14, ,30543, , , , , , ,
3.95009E+14, ,30544, , , , , , ,
3.95009E+14, ,30545, , , , , , ,
3.95009E+14, ,30546, , , , , , ,
3.95009E+14, ,30547, , , , , , ,
3.95009E+14, ,30548, , , , , , ,
4.00064E+14, ,85032, , , , , , ,
4.00064E+14, ,85032, , , , , , ,
3.95001E+14, ,45001, , , , , , ,
4.00086E+14, ,40293, , , , , , ,
4.00064E+14, ,40046, , , , , , ,
3.95001E+14, ,50111, , , , , , ,
3.95001E+14, ,50143, , , , , , ,
3.95001E+14, ,50129, , , , , , ,
3.95001E+14, ,50133, , , , , , ,
3.95001E+14, ,50125, , , , , , ,
4.00064E+14, ,80043, , , , , , ,
4.00064E+14, ,80002, , , , , , ,
4.00064E+14, ,80013, , , , , , ,
4.00064E+14, ,80013, , , , , , ,
3.95001E+14, ,70050, , , , , , ,
3.95001E+14, ,40304, , , , , , ,
3.95009E+14, ,40171, , , , , , ,
3.95001E+14, ,40418, , , , , , ,
3.95001E+14, ,40171, , , , , , ,
3.95001E+14, ,40218, , , , , , ,
3.95001E+14, ,40177AD, , , , , , ,
3.95001E+14, ,45002, , , , , , ,
2.01301E+14, ,80037, , , , , , ,
3.42301E+14, ,70042, , , , , , ,
4.00064E+14, ,85006, , , , , , ,
4.00064E+14, ,85006, , , , , , ,
3.95009E+14, ,30507, , , , , , ,
4.00064E+14, ,85015, , , , , , ,
4.00064E+14, ,85015, , , , , , ,
3.42301E+14, ,80144, , , , , , ,
3.42301E+14, ,80144, , , , , , ,
3.95009E+14, ,30508, , , , , , ,
4.00064E+14, ,80029, , , , , , ,
4.01105E+14, ,80116, , , , , , ,
4.01105E+14, ,80116, , , , , , ,
3.42301E+14, ,80106, , , , , , ,
4.00064E+14, ,85021, , , , , , ,
4.00064E+14, ,85021, , , , , , ,
4.00064E+14, ,85010, , , , , , ,
4.00064E+14, ,85010, , , , , , ,
3.95001E+14, ,40366, , , , , , ,
3.95001E+14, ,70051, , , , , , ,
4.00064E+14, ,80006, , , , , , ,
4.00064E+14, ,80121, , , , , , ,
3.95001E+14, ,45003, , , , , , ,
3.95001E+14, ,45004, , , , , , ,
3.95001E+14, ,40362A, , , , , , ,
3.95009E+14, ,30546, , , , , , ,
3.95009E+14, ,30503, , , , , , ,
4.1021E+14, ,40441, , , , , , ,
3.80007E+14, ,65008, , , , , , ,
3.95001E+14, ,50144, , , , , , ,
3.95009E+14, ,30505, , , , , , ,
3.95009E+14, ,30525, , , , , , ,
2.01301E+14, ,80075, , , , , , ,
3.42301E+14, ,80145, , , , , , ,
3.42301E+14, ,80145, , , , , , ,